"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","Regulation"
"107","LOC100996583",0.133349771394833,-0.00171360250446192,0.159356026836244,0.772085198985632,NA,"Not Significant"
"108","PRXL2B",1637.35738937212,-0.0680813598431402,0.0758861526173637,0.306616297743877,0.590339367890562,"Not Significant"
"109","MMEL1",1.63695131436984,0.00485787145526141,0.159091738176989,0.776705680283593,NA,"Not Significant"
"110","MMEL1-AS1",0,NA,NA,NA,NA,"Not Significant"
"111","TTC34",5.15992906682115,-0.000910115799215072,0.157056065641992,0.971049963634117,NA,"Not Significant"
"112","LOC128966585",0,NA,NA,NA,NA,"Not Significant"
"113","LOC107985732",0,NA,NA,NA,NA,"Not Significant"
"114","LOC124905688",0,NA,NA,NA,NA,"Not Significant"
"115","LOC124905689",0,NA,NA,NA,NA,"Not Significant"
"116","LOC105378598",0,NA,NA,NA,NA,"Not Significant"
"117","LOC107984904",0,NA,NA,NA,NA,"Not Significant"
"118","LOC124903826",0,NA,NA,NA,NA,"Not Significant"
"119","ACTRT2",0.456102407066286,-0.00332836384272698,0.159375082271995,0.623039446434418,NA,"Not Significant"
"120","LOC124903827",0.15709928765452,0.00159645365073156,0.159348199903613,0.80677392421581,NA,"Not Significant"
"121","PRDM16-DT",0,NA,NA,NA,NA,"Not Significant"
"122","PRDM16",0.746888209139263,-0.000917272839425807,0.159168780807941,0.890448855203216,NA,"Not Significant"
"123","MIR4251",0,NA,NA,NA,NA,"Not Significant"
"124","LOC105378606",0,NA,NA,NA,NA,"Not Significant"
"125","LOC107984909",0,NA,NA,NA,NA,"Not Significant"
"126","LOC105378605",0,NA,NA,NA,NA,"Not Significant"
"127","LOC124903828",0,NA,NA,NA,NA,"Not Significant"
"128","LOC105378604",17.2118574824658,0.0297089555947058,0.15678211322775,0.493671565642177,NA,"Not Significant"
"129","ARHGEF16",34.7683446051961,-0.0279122224791102,0.151541479999866,0.605503661224724,0.812338930244885,"Not Significant"
"130","MEGF6",1489.9724888217,0.111865717001591,0.134578311839425,0.210591895690038,0.482317257227787,"Not Significant"
"131","LOC105378608",0.208455535382768,0.00235671175308291,0.159339532086927,0.862895952586737,NA,"Not Significant"
"132","MIR551A",0,NA,NA,NA,NA,"Not Significant"
"133","TPRG1L",2170.10291534557,0.364869749643558,0.0832288808662386,1.74231154428766e-06,5.28847690220775e-05,"Up"
"134","WRAP73",624.282780790073,-0.218442713511881,0.116457404287109,0.0169472763711999,0.0974391776170527,"Not Significant"
"135","TP73",6.13286390227714,-0.016364823198065,0.158066229612263,0.554241139390834,NA,"Not Significant"
"136","TP73-AS3",0.133349771394833,-0.00171360250446192,0.159356026836244,0.772085198985632,NA,"Not Significant"
"137","TP73-AS2",0,NA,NA,NA,NA,"Not Significant"
"138","GFOD3P",1125.20096009848,0.0227626324201803,0.0805071044711854,0.743962450829145,0.887257544040235,"Not Significant"
"139","CCDC27",0,NA,NA,NA,NA,"Not Significant"
"140","SMIM1",1.95286770458719,-0.0040692331951225,0.158731600892323,0.773701666799829,NA,"Not Significant"
"141","LRRC47",1623.89804487068,-0.76820753927219,0.115265852710226,1.66598830679593e-12,1.35820764652761e-10,"Down"
"142","CEP104",1440.95834823467,0.329803242140466,0.0984519517646325,0.000149856085166542,0.00246236394205179,"Up"
"143","DFFB",263.960241051652,0.0308188285567343,0.120043821705516,0.699564290907426,0.864715584776037,"Not Significant"
"144","C1orf174",700.528242169628,-0.0928653610224065,0.101214404116342,0.245111629084305,0.522824150442667,"Not Significant"
"145","LINC01134",5.03991537522228,0.0201474584123918,0.159216431005224,0.422613677080075,NA,"Not Significant"
"146","LINC01346",0,NA,NA,NA,NA,"Not Significant"
"147","LINC01345",1.12632729202138,0.0122609828872416,0.159895538943846,0.195329298326309,NA,"Not Significant"
"148","LINC02780",0.427911013326105,0.0028237684915464,0.159359719422557,0.719158915518142,NA,"Not Significant"
"149","LINC01777",0.228051203533143,-0.00288117937438063,0.159353143813623,0.76515705344315,NA,"Not Significant"
"150","LOC105376674",0.07854964382726,0.00133843037758169,0.159340864042894,0.883155367881683,NA,"Not Significant"
"151","LOC124904578",0,NA,NA,NA,NA,"Not Significant"
"152","LINC01646",0,NA,NA,NA,NA,"Not Significant"
"153","AJAP1",1160.98560066117,0.0314897698907585,0.108827431474242,0.695174159249834,0.861912038695189,"Not Significant"
"154","LINC02781",0,NA,NA,NA,NA,"Not Significant"
"155","LOC124904589",0,NA,NA,NA,NA,"Not Significant"
"156","LOC102724429",0,NA,NA,NA,NA,"Not Significant"
"157","LINC02782",0,NA,NA,NA,NA,"Not Significant"
"158","LOC105376682",0,NA,NA,NA,NA,"Not Significant"
"159","LOC107984911",0,NA,NA,NA,NA,"Not Significant"
"160","LOC105376686",0,NA,NA,NA,NA,"Not Significant"
"161","LOC124900451",0,NA,NA,NA,NA,"Not Significant"
"162","LOC124903830",0,NA,NA,NA,NA,"Not Significant"
"163","MIR4689",0.495460714592796,0.00480105321203637,0.159408997091872,0.556178743563605,NA,"Not Significant"
"164","NPHP4",633.085463037256,0.0962376284799995,0.0989151729637568,0.22914211966787,0.503756175961275,"Not Significant"
"165","KCNAB2",220.773538337335,-0.064951059967363,0.124662063576719,0.43232451588155,0.692733377387594,"Not Significant"
"166","CHD5",6.33564969458176,0.00516762084348089,0.156708163053406,0.860993490963071,NA,"Not Significant"
"167","RPL22",5740.52265907592,-0.109631033432339,0.0824551822585352,0.122417707885224,0.354553537542065,"Not Significant"
"168","RNF207-AS1",2.03637432265051,0.00643340566356386,0.158738144179531,0.687165162681024,NA,"Not Significant"
"169","RNF207",197.247528491142,0.093578597727931,0.133608738783974,0.278718381032133,0.56140962463837,"Not Significant"
"170","ICMT",8835.73966365819,0.277493210391153,0.122018102563263,0.00429290001123035,0.0360139197512055,"Up"
"171","ICMT-DT",5.7921417890159,0.00906109322722715,0.15771443429854,0.708110080566941,NA,"Not Significant"
"172","HES3",0,NA,NA,NA,NA,"Not Significant"
"173","GPR153",177.400374770999,0.107936552759472,0.157628321040765,0.210099541801156,0.481669159958614,"Not Significant"
"174","ACOT7",4476.49288726876,-0.0839412303502661,0.0777894441939832,0.225443463311446,0.49959748499651,"Not Significant"
"175","HES2",4.05217303080099,0.00237452686901458,0.157794089318241,0.917509949657278,NA,"Not Significant"
"176","ESPN",3.70083921063216,0.0177598563845753,0.15929062402795,0.41916662286573,NA,"Not Significant"
"177","MIR4252",0,NA,NA,NA,NA,"Not Significant"
"178","TNFRSF25",142.679295541814,-0.0100455897133484,0.13494881176144,0.89721286343106,0.958526199962723,"Not Significant"
"179","PLEKHG5",493.964991258426,0.0595495155578891,0.125617026209005,0.469024607993263,0.722880333646954,"Not Significant"
"180","NOL9",994.778847057347,-0.143041230872606,0.0997573762439564,0.0759548476895208,0.261715999164271,"Not Significant"
"181","TAS1R1",1.93977000535827,-0.013769977260512,0.159455811227429,0.38589953555351,NA,"Not Significant"
"182","LOC107984912",0,NA,NA,NA,NA,"Not Significant"
"183","ZBTB48",364.777552116716,-0.026552720330687,0.116276673880048,0.738600212248202,0.883982513405163,"Not Significant"
"184","KLHL21",2395.61499467407,0.115040672589413,0.0904340529373134,0.127370298104885,0.362465023437532,"Not Significant"
"185","LOC107984913",9.67848029590073,0.029442554724049,0.159998984644207,0.35721044089837,NA,"Not Significant"
"186","PHF13",1001.31838012009,-0.4561062307978,0.119668844098985,1.29128645802256e-05,0.000305252438162286,"Down"
"187","THAP3",475.160623166608,-0.281006400589654,0.1502425861684,0.0102304220982828,0.0683712602448561,"Not Significant"
"188","DNAJC11",2838.468984462,-0.132449554016343,0.0745298615417445,0.041023319404343,0.174201861831197,"Not Significant"
"189","LINC01672",0,NA,NA,NA,NA,"Not Significant"
"190","LOC124904847",0,NA,NA,NA,NA,"Not Significant"
"191","CAMTA1-DT",18.131425283902,0.020680035160019,0.15475107088698,0.633328505827985,NA,"Not Significant"
"192","CAMTA1",838.847477352178,-0.277208534091125,0.113820572875169,0.00294816096085119,0.0273684022628507,"Down"
"193","LOC124903832",2.333564914193,0.00285252854497281,0.15910266719931,0.689079147753925,NA,"Not Significant"
"194","CAMTA1-AS3",0,NA,NA,NA,NA,"Not Significant"
"195","CAMTA1-AS2",0,NA,NA,NA,NA,"Not Significant"
"196","CAMTA1-AS1",0,NA,NA,NA,NA,"Not Significant"
"197","LOC105376691",0,NA,NA,NA,NA,"Not Significant"
"198","LOC105376689",14.2243393320346,0.0383438484009603,0.160527946481548,0.341208575086791,NA,"Not Significant"
"199","VAMP3",4748.97164599801,0.0731551161709565,0.0711453822215264,0.250670420403904,0.5294845385645,"Not Significant"
"200","PER3",764.271634047444,-0.0641874886558578,0.10908246302003,0.431961177753958,0.692733377387594,"Not Significant"
"201","UTS2",0.427911013326105,0.0028237684915464,0.159359719422557,0.719158915518142,NA,"Not Significant"
"202","TNFRSF9",16.8566880192439,-0.0365253084927212,0.159499479122218,0.374239436789382,NA,"Not Significant"
"203","PARK7",4192.99152162243,-0.0819530687846689,0.0747330590784755,0.214419163184816,0.486440049479931,"Not Significant"
"204","ERRFI1",2188.91234484696,0.204744430389823,0.143511125171007,0.0410999815996343,0.174410932927644,"Not Significant"
"205","ERRFI1-DT",2.55813212776364,0.0204470925273862,0.160459924727697,0.220753841255377,NA,"Not Significant"
"206","LOC107984915",0,NA,NA,NA,NA,"Not Significant"
"207","LINC01714",0,NA,NA,NA,NA,"Not Significant"
"208","LOC105376695",0,NA,NA,NA,NA,"Not Significant"
"209","SLC45A1",38.8791077654611,0.0270829009538599,0.148036370360048,0.654297505216755,0.839554255862906,"Not Significant"
"210","RERE",3140.21745175788,-0.0638229179558293,0.0794309990060995,0.35364302464367,0.632476524452394,"Not Significant"
"211","RERE-AS1",0.719281477670702,0.003500377866241,0.159230175679107,0.603173208294185,NA,"Not Significant"
"212","SNORD128",0,NA,NA,NA,NA,"Not Significant"
"213","LOC124900452",0,NA,NA,NA,NA,"Not Significant"
"214","ENO1",69547.7432620875,-0.110282905120675,0.0641131078164225,0.0529847858661155,0.20683256803108,"Not Significant"
"215","MIR6728",0.956065095298198,0.00892183543957849,0.159641481931716,0.259018220949922,NA,"Not Significant"
"216","ENO1-AS1",1.24960990865707,0.00691040019870948,0.159166925642086,0.534850797257598,NA,"Not Significant"
"217","LOC112268261",0.478598958011758,-0.0014755351116821,0.159325413107584,0.824430600475343,NA,"Not Significant"
"218","CA6",0,NA,NA,NA,NA,"Not Significant"
"219","SLC2A7",0,NA,NA,NA,NA,"Not Significant"
"220","SLC2A5",0.213955506663053,0.00237075449989848,0.159340046205308,0.862895952586737,NA,"Not Significant"
"221","LOC124900441",0,NA,NA,NA,NA,"Not Significant"
"222","GPR157",256.147205303629,-0.0615229694731068,0.117096307003688,0.454597690691734,0.712456312465898,"Not Significant"
"223","MIR34AHG",35.6886881408489,0.0100614632122508,0.147494355131856,0.851840287742757,0.939360739053589,"Not Significant"
"224","MIR34A",0,NA,NA,NA,NA,"Not Significant"
"225","LNCTAM34A",6.71063985155834,0.00566562222910057,0.156570751060086,0.851539179719792,NA,"Not Significant"
"226","H6PD",1140.36717470482,0.0465129025418714,0.0974030554965498,0.545785560776144,0.775391059199173,"Not Significant"
"227","LOC124903836",0,NA,NA,NA,NA,"Not Significant"
"228","SPSB1",1317.68106132493,0.04472744133295,0.108102387841596,0.583555687378444,0.7998341666213,"Not Significant"
"229","LINC02606",18.9001902998321,-0.0311462845726536,0.156567984166091,0.48364015850143,NA,"Not Significant"
"230","SLC25A33",683.021575052611,-0.000563855776460931,0.090314930355501,0.989239774220887,0.996172485185516,"Not Significant"
"231","TMEM201",2096.03029715388,-0.133666754821007,0.082861696155274,0.0604433274968303,0.225430568652401,"Not Significant"
"232","LOC124903837",3.85374298494997,0.00565275829542806,0.1577526285599,0.809690861142051,NA,"Not Significant"
"233","PIK3CD",3073.53078280839,0.0184598059873593,0.0708905270355464,0.751839414971671,0.89136430100643,"Not Significant"
"234","LOC105376712",0,NA,NA,NA,NA,"Not Significant"
"235","PIK3CD-AS1",0,NA,NA,NA,NA,"Not Significant"
"236","PIK3CD-AS2",20.4329196738444,-0.0523749675635327,0.163732237591137,0.261936075909634,NA,"Not Significant"
"237","CLSTN1",11479.5517501484,0.224709575933455,0.0902688676931169,0.00352060673364587,0.0310291590010452,"Up"
"238","CTNNBIP1",732.875206916358,0.2199927230237,0.123663405504535,0.0200411296729095,0.109251216108043,"Not Significant"
"239","LOC105376717",0.3927482191363,0.00184075220933809,0.159356613321817,0.715412511299148,NA,"Not Significant"
"240","LOC124903838",6.78030564950591,-0.00694616519640259,0.157797419625072,0.7597606456966,NA,"Not Significant"
"241","LZIC",1236.5996678056,-0.887311054249741,0.106995778171496,6.62446915773137e-18,1.04012344133367e-15,"Down"
"242","NMNAT1",342.340477440056,0.335081506380786,0.148231830313641,0.00343856377650872,0.030475020285462,"Up"
"243","TMEM274P",0,NA,NA,NA,NA,"Not Significant"
"244","MIR5697",0.625366606148304,0.00300801065374991,0.159369975681804,0.644737171350128,NA,"Not Significant"
"245","LOC124903840",0,NA,NA,NA,NA,"Not Significant"
"246","RBP7",68.6374507615727,0.0763111335411834,0.158735850864063,0.293606003997271,0.577762828227957,"Not Significant"
"247","UBE4B",2157.77249243487,0.0141603864028218,0.0848770096602374,0.84428089285832,0.936061755328404,"Not Significant"
"248","KIF1B",4013.88954976523,0.264872026843688,0.107274734907956,0.00287566929084508,0.0268522481945431,"Up"
"249","PGD",6494.9061060987,-0.00829162306083418,0.0637184170387492,0.871202273109495,0.9470852645018,"Not Significant"
"250","CENPS-CORT",0.61353843774443,0.00130358481042053,0.15924533450106,0.890586094612379,NA,"Not Significant"
"251","CENPS",46.808540682387,0.0113836129797635,0.1449576087159,0.854061584754324,0.93988647571762,"Not Significant"
"252","CORT",1.24496457772808,-0.00133374550863649,0.158899519812551,0.911419529096301,NA,"Not Significant"
"253","DFFA",2374.62523194826,0.100266910266807,0.0768207820329783,0.138404347663232,0.38182787279414,"Not Significant"
"254","PEX14",763.383064197782,-0.00486486981485462,0.0863273366349618,0.947553581277495,0.979798253472787,"Not Significant"
"255","CASZ1",175.39621953614,0.077746736893416,0.152874440931249,0.315473166546036,0.599221443041517,"Not Significant"
"256","LOC105376733",0,NA,NA,NA,NA,"Not Significant"
"257","LOC105376735",0,NA,NA,NA,NA,"Not Significant"
"258","C1orf127",0,NA,NA,NA,NA,"Not Significant"
"259","TARDBP",6810.5796521245,-0.164634485316145,0.0795879201838116,0.0181391898387407,0.102576352320633,"Not Significant"
"260","MASP2",4.88351900741269,0.000635672257392938,0.157596504656217,0.980809375860588,NA,"Not Significant"
"261","SRM",6739.34815130958,-0.0611565385099265,0.0824949998495207,0.379884411555921,0.652887830563271,"Not Significant"
"262","EXOSC10",3685.66182094634,-0.121424362626532,0.0758298114533518,0.0777326001249068,0.265610749164042,"Not Significant"
"263","EXOSC10-AS1",31.3793912391977,0.0198738367987411,0.149026946324762,0.724959845317217,NA,"Not Significant"
"264","MTOR",4345.91266225658,0.123740625210972,0.0969813701793241,0.117121378488153,0.344029244922927,"Not Significant"
"265","MTOR-AS1",0,NA,NA,NA,NA,"Not Significant"
"266","LOC124904848",0,NA,NA,NA,NA,"Not Significant"
"267","ANGPTL7",0.847597660888371,-0.000921020940288517,0.159258409848651,0.916170233141405,NA,"Not Significant"
"268","UBIAD1",1124.45800631318,-0.272998434860322,0.100853302502795,0.00144394572333927,0.0156556706815251,"Down"
"269","LOC105376737",0,NA,NA,NA,NA,"Not Significant"
"270","LOC105376739",0,NA,NA,NA,NA,"Not Significant"
"271","LOC105376740",0,NA,NA,NA,NA,"Not Significant"
"272","DISP3",2.91126707170038,-0.0027807433801225,0.158574762665596,0.85844293731658,NA,"Not Significant"
"273","LINC01647",2.24175920344032,0.0233473969641952,0.161167102861333,0.135115804823762,NA,"Not Significant"
"274","FBXO2",7.27808547611299,0.0174543401230675,0.158052083497032,0.544484380739108,NA,"Not Significant"
"275","FBXO44",246.648439295836,-0.108919267868326,0.131960348741184,0.215859796927622,0.488554597574116,"Not Significant"
"276","FBXO6",50.5468691271408,-0.0702635702818198,0.159922310667626,0.298846782405599,0.582131012197029,"Not Significant"
"277","MAD2L2",1407.04399106937,0.058921274398975,0.0771678910094958,0.380235790787637,0.653315156341146,"Not Significant"
"278","DRAXIN",72.4678557834146,-0.023444747319131,0.13950571104532,0.735343569463477,0.882038132051272,"Not Significant"
"279","AGTRAP",552.435660167924,0.0333727439909297,0.116849786569963,0.680002665757465,0.854741441302969,"Not Significant"
"280","C1orf167",1.66876340817226,-0.00189977924859913,0.15879422927141,0.886488421814742,NA,"Not Significant"
"281","C1orf167-AS1",0,NA,NA,NA,NA,"Not Significant"
